solve_id,Solve
16872,ถ้าต้องการตั้งUser ระดับ 3ให้ส่งหนังสือแจ้ง โดยให้กรรมการนิติฯ เซ็นต์ และแนบสำเนารายชื่อแต่งตั้งกรรมการฯ
16873,ถ้าต้องการตั้งรหัสระดับ 3 ใหม่ ให้ส่งหนังสือแจ้ง โดยให้กรรมการนิติฯ เซ็นต์ และแนบสำเนารายชื่อแต่งตั้งกรรมการฯ
16874,ถ้าต้องการทำใบแจ้งหนี้ของวันที่ 16/11/2024 ใหม่ต้องลบทั้งหมดก่อนจึงจะทำใหม่ได้ ซึ่งไม่แนะนำให้ทำ
16875,ถ้าต้องการทำใบแจ้งหนี้ค่าปรับ (ตามพรบ.อาคารชุด) ย้อนหลัง ควรคำนวณนอกโปรแกรมแล้วค่อยใส่ยอดในใบแจ้งหนี้ เนื่องจากโปรแกรมจะไม่คูณจำนวนเดือนย้อนหลัง หลังจากนั้นใช้โปรแกรมคำนวณเดือนใหม่
16876,ถ้าต้องการทำต้องใช้รหัสระดับ 3 ให้แจ้ง Head ให้ทำให้ แต่แนะนำให้ออกใบเสร็จวันที่ปัจจุบัน และหมายเหตุ
16877,ถ้าต้องการบันทึกค่าน้ำโดยไม่ใส่มิเตอรก่อน-หลังสามารถบันทึกได้ที่บันทึกรายการประจำงวดอื่นๆ
16878,ถ้าต้องการยกเลิก User หรือเพิ่ม User ระดับ 3 ให้ส่งหนังสือแจ้งเข้าก่อน
16879,ถ้าต้องการรหัสระดับ 3 ให้ส่งหนังสือแล้วเข้ามาก่อน
16880,ถ้าต้องการลงโปรแกรมใหม่ให้ส่งหนังสือแจ้งโดยให้ผจก.นิติฯ เซ็นต์
16881,ถ้าต้องการลบ User ให้ส่งหนังสือแจ้ง โดยให้กรรมการฯ เซ็นต์ และแนบสำเนารายชื่อแต่งตั้งกรรมการฯ
16882,ถ้าต้องการลบใบแจ้งหนี้ซ้ำให้ส่งหนังสือแจ้งเรื่องเข้ามาก่อน
16883,ถ้าต้องทำใบแจ้งหนี้ออกมาด้วย ให้ทำ CN แนบกับใบแจ้งหนี้ แต่ถ้าไม่จำเป็นต้องมีใบแจ้งหนี้ ให้แยกคีย์เลขมิเตอร์ห้องที่ใช้เกิน 300 กับไม่เกิน 300 ที่งวด 1 และ 2
16884,ถ้าต้องทำอย่างที่แจ้งมา ต้อง Cancel ใบเสร็จ > CN ใบแจ้งหนี้ใบเดิม > ทำใบแจ้งหนี้ใหม่ > ออกใบเสร็จใหม่
16885,ถ้าถึง Office แล้ว จะติดต่อกลับมา
16886,ถ้าทำใบแจ้งหนี้ใหม่ สามารถทำได้ โดยทำ CN ยอดเดิมก่อนทำใบแจ้งหนี้ใหม่ หรือไม่ต้องทำใบแจ้งหนี้ก็ได้ สามารถออกใบเสร็จแบบแบ่งจ่ายได้เลย
16887,ถ้านอกเหนือจากค่าปรับตามพรบ.ฯ จะตั้งได้ rate เดียว
16888,ถ้านิติฯ ต้องการให้ Softbiz ย้ายโปรแกรม (เครื่องแม่หรือเครื่องลูก) ให้ส่งหนังสือแจ้งโดยให้ผจก.นิติฯ เซ็นต์
